25	342
25	134
25	814
25	210
25	543
25	866
25	114
25	646
25	426
25	431
25	532
25	515
25	313
25	770
25	71
25	956
25	505
25	397
25	957
25	311
25	911
25	376
25	274
25	143
26	876
26	127
26	760
26	210
26	243
26	288
26	184
26	747
26	956
26	406
26	408
26	506
26	510
26	525
26	712
26	204
26	155
27	198
27	98
27	720
27	371
27	147
27	969
27	821
27	496
27	201
27	399
27	391
27	125
27	534
27	127
28	541
28	631
28	900
28	70
28	657
28	288
28	611
28	474
28	388
28	840
28	625
28	933
28	757
28	159
28	515
28	549
28	710
28	767
28	586
28	425
28	968
28	420
28	77
28	886
28	829
29	682
29	440
29	157
29	549
29	591
29	848
29	823
29	513
29	821
29	354
29	491
29	669
29	149
29	185
29	243
29	287
29	642
29	302
29	327
29	358
29	188
29	779
29	889
29	480
29	702
29	446
29	573
30	298
30	587
30	230
30	699
30	457
30	234
30	310
30	111
30	622
30	322
30	96
30	715
30	881
30	720
30	442
30	680
30	600
30	564
30	98
30	67
31	360
31	604
31	73
31	110
31	292
31	824
31	908
31	519
31	866
31	714
31	808
31	981
31	971
31	949
31	224
31	372
31	689
31	115
31	112
31	923
31	882
31	189
31	331
31	900
31	847
31	926
32	484
32	679
32	209
32	175
32	687
32	524
32	396
32	214
32	751
32	850
32	357
32	163
32	693
32	738
32	443
32	845
32	158
32	81
32	405
32	506
32	217
33	177
33	574
33	613
33	565
33	551
33	224
33	992
33	957
33	767
33	990
33	775
33	714
33	649
33	681
33	757
33	403
33	488
33	636
33	796
33	58
34	481
34	244
34	674
34	67
34	308
34	780
34	970
34	314
34	461
34	532
34	755
34	847
34	563
34	152
34	310
34	125
34	347
34	42
35	325
35	146
35	746
35	666
35	635
35	506
35	116
35	536
35	972
35	724
35	804
35	282
35	834
35	614
35	225
35	655
35	100
35	772
35	88
35	449
35	102
36	938
36	902
36	149
36	170
36	319
36	927
36	124
36	473
36	203
36	922
36	591
36	56
36	813
36	658
36	465
36	391
36	386
36	845
36	549
37	95
37	567
37	894
37	225
37	584
37	381
37	340
37	837
37	889
37	983
37	920
37	90
37	83
37	108
37	902
37	198
37	115
37	368
37	105
37	418
37	741
37	347
38	108
38	202
38	382
38	648
38	859
38	941
38	102
38	316
38	914
38	42
38	525
38	323
38	481
38	554
38	591
38	877
38	79
38	336
38	907
38	570
38	655
38	963
38	361
38	614
39	775
39	360
39	985
39	651
39	961
39	260
39	937
39	75
39	458
39	830
39	531
39	65
39	675
39	769
39	813
39	94
39	61
39	213
39	507
40	569
40	81
40	663
40	489
40	900
40	953
40	941
40	581
40	187
40	810
40	246
40	910
40	943
40	828
40	82
40	340
40	161
41	806
41	912
41	488
41	633
41	962
41	398
41	705
41	57
41	220
41	370
41	845
41	113
41	109
41	644
41	995
41	420
41	512
41	350
41	344
41	990
41	781
41	382
41	785
42	555
42	849
42	779
42	936
42	223
42	115
42	50
42	393
42	145
42	537
42	382
42	576
42	765
42	856
42	345
42	926
42	202
43	871
43	620
43	380
43	774
43	967
43	489
43	800
43	377
43	223
43	505
43	913
43	499
43	579
43	378
43	705
43	308
43	296
43	638
44	853
44	445
44	970
44	478
44	991
44	966
44	784
44	227
44	722
44	160
44	165
44	602
44	263
44	413
44	541
44	846
44	219
44	45
44	407
44	477
44	269
44	392
44	173
44	284
45	640
45	46
45	707
45	356
45	989
45	544
45	830
45	186
45	153
45	958
45	537
45	255
45	746
45	161
45	597
45	654
45	88
45	653
45	854
45	827
46	661
46	613
46	289
46	56
46	394
46	281
46	329
46	938
46	657
47	187
47	252
47	516
47	670
47	956
47	394
47	559
47	487
47	170
47	760
47	467
47	551
47	712
47	295
47	424
47	881
47	229
47	934
47	784
47	245
47	658
48	661
48	502
48	609
48	758
48	315
48	655
48	621
48	345
48	232
48	843
48	997
48	178
48	984
48	274
48	280
48	628
49	886
49	75
49	738
49	59
49	265
49	427
49	482
49	208
49	650
49	86
49	356
49	731
49	871
49	753
49	671
49	114
49	231
50	329
50	893
50	765
50	655
50	790
50	889
50	481
50	432
50	200
50	371
50	596
50	972
50	278
50	853
50	261
50	912
50	271
50	659
50	310
50	264
50	764
50	916
50	510
50	255
51	531
51	556
51	144
51	161
51	70
51	512
51	855
51	451
51	526
51	445
51	826
51	304
52	933
52	396
52	577
52	519
52	126
52	756
52	399
52	830
52	248
52	536
52	104
52	973
52	384
52	93
52	657
52	337
52	324
52	607
52	951
52	924
52	487
53	711
53	105
53	146
53	472
53	333
53	730
53	318
53	545
53	717
53	424
53	433
53	507
53	179
53	190
53	651
53	367
53	858
53	366
53	990
53	586
53	300
53	387
53	67
53	796
53	956
53	188
53	604
54	399
54	476
54	649
54	593
54	519
54	387
54	525
54	920
54	336
54	972
54	465
54	974
54	293
54	64
54	415
54	390
54	261
55	223
55	701
55	510
55	594
55	150
55	760
55	492
55	711
55	798
55	237
55	293
55	469
55	423
55	601
55	368
55	776
55	794
55	198
55	487
55	748
55	112
55	881
55	569
56	117
56	372
56	649
56	282
56	347
56	360
56	775
56	853
56	632
56	236
56	816
56	86
56	709
56	985
56	648
56	896
56	92
56	714
56	575
57	164
57	910
57	964
57	612
57	278
57	820
57	546
57	258
57	181
57	260
57	786
57	373
57	394
57	665
57	815
57	883
57	868
58	484
58	726
58	853
58	806
58	676
58	891
58	160
58	371
58	197
58	249
58	292
58	547
58	399
58	347
58	183
58	133
58	496
58	981
58	148
58	846
58	171
58	186
58	837
58	642
59	221
59	903
59	918
59	488
59	649
59	752
59	782
59	889
59	384
59	124
59	772
59	571
59	86
59	998
59	356
59	509
59	615
59	882
59	321
59	806
59	854
59	284
60	467
60	567
60	939
60	951
60	817
60	270
60	256
60	375
60	494
60	82
60	369
60	105
60	882
60	321
60	953
60	72
60	565
60	773
60	341
60	771
60	170
60	196
60	205
60	820
61	208
61	304
61	128
61	921
61	183
61	728
61	572
61	796
61	461
61	323
61	306
61	952
61	727
61	317
61	916
61	294
61	121
61	245
62	586
62	770
62	855
62	210
62	667
62	286
62	144
62	66
62	657
62	749
62	816
62	681
62	177
62	447
62	932
62	910
62	916
62	627
62	342
62	215
62	693
62	952
63	304
63	232
63	173
63	116
63	150
63	654
63	397
63	749
63	689
63	558
63	959
63	670
63	98
63	112
63	738
63	527
63	111
63	882
63	427
63	981
63	751
64	347
64	209
64	424
64	310
64	577
64	833
64	985
64	263
64	819
64	615
64	241
64	166
64	920
64	195
64	74
64	939
64	714
64	585
64	677
64	299
64	929
64	374
64	238
65	407
65	415
65	284
65	597
65	864
65	895
65	788
65	270
65	725
65	452
65	817
65	551
65	793
65	105
65	466
65	410
66	647
66	180
66	352
66	511
66	325
66	198
66	517
66	834
66	264
66	173
66	191
66	884
66	973
66	522
66	243
66	365
66	254
66	802
66	535
66	797
66	466
66	300
66	499
66	826
66	549
66	623
66	74
67	432
67	215
67	563
67	732
67	322
67	387
67	422
67	967
67	521
67	665
67	381
67	533
67	920
67	814
67	292
67	108
67	378
67	366
67	89
68	410
68	318
68	368
68	324
68	864
68	844
68	846
68	850
68	192
68	398
68	753
68	645
68	924
68	886
68	361
68	344
69	436
69	201
69	978
69	747
69	952
69	529
69	698
69	671
69	274
69	244
69	353
69	344
69	385
69	496
69	283
69	877
69	428
69	221
69	875
69	868
70	479
70	597
70	637
70	725
70	395
70	763
70	142
70	307
70	162
70	827
70	290
70	116
70	146
71	173
71	829
71	203
71	295
71	455
71	957
71	569
71	869
71	651
71	341
71	162
72	436
72	887
72	360
72	81
72	862
72	892
72	358
72	876
72	722
72	140
72	714
72	153
72	604
72	229
72	794
72	274
72	941
72	453
72	422
72	404
72	519
72	924
72	749
72	170
72	960
72	448
73	965
73	461
73	881
73	429
73	531
73	787
73	83
73	867
73	116
73	599
73	828
73	136
73	748
73	253
73	855
73	425
73	746
73	652
74	902
74	623
74	510
74	200
74	413
74	208
74	853
74	938
74	796
74	700
74	587
74	133
74	969
74	206
74	123
74	212
74	632
74	242
74	546
74	81
74	626
74	146
74	813
74	270
74	387
74	453
74	841
74	109
74	256
75	637
75	687
75	125
75	969
75	122
75	900
75	77
75	886
75	267
75	259
76	259
76	326
76	459
76	680
76	201
76	568
76	422
76	195
76	79
76	117
76	789
76	344
76	653
76	545
76	363
76	602
76	338
76	327
76	989
76	970
76	384
77	473
77	579
77	93
77	105
77	780
77	366
77	774
77	305
77	495
77	659
77	866
77	663
77	623
77	211
77	406
77	658
77	806
77	271
77	457
78	816
78	838
78	310
78	211
78	236
78	651
78	697
78	297
78	813
78	516
78	468
78	578
78	997
78	480
78	934
78	140
78	909
78	392
78	935
79	360
79	349
79	488
79	992
79	392
79	996
79	396
79	721
79	757
79	226
80	538
80	853
80	120
80	447
80	98
80	712
80	358
80	627
80	633
80	974
80	319
80	234
80	424
80	176
81	897
81	730
81	970
81	829
81	319
81	616
81	414
81	391
81	728
81	746
81	379
81	915
81	272
81	173
81	863
81	665
81	362
82	601
82	827
82	429
82	490
82	650
82	786
82	910
82	386
82	313
82	880
82	670
82	564
82	401
82	200
82	520
82	598
82	354
82	398
82	775
82	457
83	251
83	765
83	236
83	342
83	815
83	963
83	214
83	206
83	700
83	369
83	358
83	345
83	233
83	818
83	456
83	431
83	819
83	734
83	519
83	802
83	899
83	643
83	516
83	735
83	724
83	321
84	886
84	647
84	846
84	162
84	947
84	353
84	407
84	985
84	608
84	945
84	456
84	350
84	860
84	667
85	588
85	702
85	613
85	500
85	200
85	960
85	747
85	224
85	676
85	538
85	746
85	198
85	738
85	649
85	160
85	703
86	513
86	780
86	327
86	989
86	594
86	421
86	900
86	981
86	230
86	171
86	415
86	836
86	489
86	561
86	537
87	777
87	838
87	533
87	645
87	434
87	972
87	543
87	571
87	350
87	250
87	401
87	313
87	963
87	659
88	226
88	728
88	655
88	225
88	670
88	853
88	711
88	495
88	464
88	604
88	999
88	117
88	986
88	107
88	676
88	527
88	483
88	192
88	693
88	475
89	967
89	221
89	723
89	694
89	566
89	188
89	947
89	403
89	747
89	754
90	692
90	820
90	751
90	989
90	614
90	532
90	514
90	468
90	100
90	708
90	942
90	586
91	458
91	895
91	411
91	994
91	641
91	213
91	208
91	917
91	792
91	932
91	466
91	305
91	774
91	589
91	163
91	956
91	294
91	862
92	114
92	194
92	192
92	813
92	332
92	755
92	448
92	768
92	375
92	570
92	675
92	928
92	384
92	897
92	831
92	219
92	907
93	504
93	412
93	560
93	710
93	859
93	515
93	736
93	921
93	499
93	836
93	726
93	962
93	988
93	959
93	362
93	424
93	528
93	245
93	652
93	391
93	98
93	482
93	489
93	415
93	389
93	956
93	132
94	481
94	534
94	440
94	499
94	952
94	991
94	721
94	527
94	582
94	222
94	806
94	702
94	769
94	255
95	469
95	745
95	862
95	248
95	967
95	923
95	115
95	454
95	630
95	507
95	777
95	405
95	244
96	582
96	596
96	743
96	559
96	977
96	768
96	113
96	343
96	440
96	642
96	654
96	666
96	533
96	294
96	601
96	444
96	111
96	917
97	723
97	627
97	269
97	779
97	702
97	516
97	667
97	517
97	591
97	426
97	913
97	612
97	969
97	847
97	876
97	454
97	620
98	106
98	962
98	135
98	199
98	425
98	98
98	626
98	939
98	148
98	710
98	659
98	643
99	973
99	683
99	504
99	457
99	914
99	133
99	238
99	824
99	334
99	292
99	329
99	897
99	366
99	359
99	675
99	287
99	471
99	789
100	288
100	205
100	534
100	917
100	187
100	109
100	825
100	759
100	260
100	327
100	863
100	574
100	739
100	240
100	111
101	166
101	835
101	344
101	525
101	200
101	130
101	530
101	410
101	596
101	392
101	579
101	584
101	855
101	387
101	544
102	335
102	307
102	657
102	546
102	594
102	565
102	291
102	134
102	518
102	572
102	966
102	838
102	551
102	962
102	943
103	460
103	419
103	918
103	499
103	212
103	248
103	728
103	240
103	750
103	481
103	998
103	531
103	413
103	396
103	532
103	373
103	342
103	904
103	740
103	670
104	577
104	959
104	467
104	973
104	404
104	958
104	355
104	769
104	830
104	320
104	986
104	532
104	472
104	334
104	237
104	329
105	373
105	860
105	737
105	491
105	603
105	346
105	960
105	219
105	605
105	638
105	885
105	578
105	738
105	178
105	521
105	632
105	279
105	808
105	463
105	987
105	524
105	458
105	108
105	529
106	137
106	516
106	398
106	973
106	392
106	171
106	589
106	383
106	295
106	582
106	657
106	730
106	571
106	158
106	995
106	307
106	636
107	929
107	855
107	150
107	214
107	608
107	875
107	933
107	250
107	549
107	742
107	897
107	720
107	654
107	114
107	883
107	489
107	328
107	594
107	922
108	318
108	824
108	639
108	380
108	328
108	765
108	226
108	481
108	468
108	544
108	569
108	284
108	187
108	880
108	886
108	729
108	429
109	773
109	701
109	719
109	333
109	956
109	521
109	449
109	544
109	511
109	301
109	354
109	266
109	695
109	877
110	117
110	943
110	960
110	736
110	769
110	172
110	772
110	497
110	602
110	475
110	755
110	725
110	623
110	268
110	596
110	785
110	663
111	950
111	327
111	512
111	821
111	660
111	304
111	371
111	596
111	137
111	720
111	917
111	391
111	360
112	139
112	662
112	846
112	949
112	811
112	615
112	717
112	191
112	407
112	966
112	816
112	557
112	855
112	775
112	167
112	341
112	353
112	514
113	157
113	146
113	971
113	435
113	821
113	900
113	625
113	147
113	382
113	446
113	766
113	239
113	805
113	650
113	863
113	352
114	159
114	432
114	385
114	219
114	346
114	164
114	232
114	497
114	284
115	279
115	603
115	825
115	152
115	951
115	998
115	627
115	117
115	970
115	976
115	776
115	300
115	399
116	940
116	336
116	244
116	420
116	714
116	660
116	957
116	465
116	461
116	163
116	460
116	529
116	233
116	625
116	826
116	318
116	639
116	880
116	993
116	382
117	345
117	323
117	730
117	151
117	991
117	469
117	772
117	670
117	819
117	176
117	960
117	386
117	861
117	686
117	867
117	566
117	125
117	600
117	901
117	999
117	586
117	986
117	558
117	359
117	246
118	484
118	167
118	350
118	243
118	736
118	331
118	663
118	150
118	876
118	714
118	364
118	369
118	479
118	483
118	292
119	625
119	201
119	292
119	823
119	597
119	481
119	774
119	581
119	968
119	737
119	314
119	360
119	527
119	157
119	266
119	791
120	638
120	356
120	649
120	423
120	823
120	933
120	834
120	647
120	504
120	912
120	288
120	310
120	460
120	959
120	897
120	721
120	464
121	970
121	255
121	429
121	975
121	123
121	937
121	860
121	594
121	980
121	341
121	651
121	267
121	275
122	212
122	488
122	185
122	222
122	767
122	794
122	786
122	199
122	830
122	532
122	950
123	819
123	550
123	314
123	424
123	762
123	277
123	861
123	905
123	667
123	343
123	436
123	656
123	713
123	207
123	539
123	781
123	845
123	770
123	996
123	832
124	600
124	360
124	773
124	529
124	276
124	368
124	131
124	547
124	877
124	739
124	959
124	859
124	291
125	509
125	888
125	704
125	242
125	689
125	746
125	929
125	847
125	795
125	812
125	213
125	986
125	904
125	171
125	743
125	668
125	457
125	419
125	984
125	926
125	571
125	999
125	738
125	141
125	188
125	489
126	212
126	177
126	166
126	566
126	661
126	148
126	200
126	955
126	496
126	213
126	506
126	312
126	806
126	522
126	702
127	528
127	747
127	984
127	372
127	455
127	555
127	886
127	240
127	139
127	466
127	236
127	265
127	865
127	929
127	494
127	186
127	332
128	228
128	234
128	502
128	916
128	505
128	138
128	997
128	636
128	755
128	979
128	954
128	449
128	764
128	469
128	365
128	739
128	514
128	147
128	741
129	280
129	928
129	555
129	869
129	159
129	144
129	161
129	885
129	890
129	537
129	534
129	130
129	891
129	740
129	263
129	191
129	312
129	659
129	644
129	141
129	245
129	392
129	798
129	961
129	937
129	207
129	235
130	986
130	161
130	476
130	740
130	989
130	478
130	657
130	974
130	451
130	812
130	875
130	504
130	936
130	737
130	800
130	613
130	535
130	704
130	611
130	173
131	870
131	265
131	133
131	502
131	318
131	687
131	273
131	667
131	752
131	523
131	387
131	749
131	869
131	849
131	373
131	954
131	934
131	294
131	877
131	178
131	868
131	447
132	792
132	548
132	854
132	458
132	833
132	774
132	483
132	520
132	676
132	532
132	567
133	584
133	442
133	686
133	244
133	699
133	787
133	147
133	766
133	328
133	639
133	166
133	592
133	361
133	861
133	499
133	749
133	366
134	322
134	571
134	343
134	938
134	662
134	432
134	749
134	152
134	590
134	838
134	855
134	595
134	928
134	296
134	570
134	740
134	701
134	245
134	347
134	286
134	493
134	779
134	535
135	865
135	957
135	624
135	554
135	263
135	145
135	857
135	166
135	818
135	846
135	973
135	347
135	215
135	526
135	639
135	644
135	766
136	951
136	745
136	369
136	336
136	237
136	221
136	534
136	268
136	264
136	157
136	139
136	208
136	874
136	933
136	180
136	295
136	395
137	194
137	307
137	272
137	606
137	708
137	270
137	779
137	294
137	197
137	184
137	228
137	610
137	903
137	558
137	715
137	472
137	967
137	766
137	348
137	574
137	298
138	699
138	188
138	460
138	997
138	251
138	701
138	516
138	167
138	302
138	400
138	644
138	946
138	604
139	720
139	194
139	719
139	778
139	152
139	605
139	679
139	212
139	664
139	246
139	293
139	145
139	298
139	611
139	317
139	324
140	753
140	734
140	931
140	167
140	992
140	235
140	668
140	543
140	408
140	568
140	832
140	390
140	188
141	559
141	462
141	870
141	529
141	970
141	999
141	774
141	943
141	665
141	787
141	244
141	225
141	869
141	190
141	838
141	521
141	259
141	931
141	229
141	491
141	456
141	560
141	204
142	670
142	268
142	939
142	312
142	593
142	565
142	673
142	335
142	457
142	697
142	184
142	861
142	727
143	563
143	478
143	664
143	939
143	419
143	644
143	966
143	836
143	259
143	606
143	951
143	538
143	777
143	565
143	870
143	778
143	459
143	811
143	820
144	969
144	873
144	719
144	623
144	263
144	984
144	393
144	983
144	653
144	854
144	433
144	642
144	297
144	987
144	920
144	407
144	378
144	506
144	850
144	218
145	259
145	973
145	226
145	432
145	247
145	324
145	442
145	671
145	284
145	761
145	474
145	318
145	421
145	831
145	889
145	186
145	637
145	367
145	472
145	839
145	279
146	898
146	952
146	746
146	853
146	740
146	331
146	775
146	304
146	525
146	730
146	986
146	694
146	583
146	661
146	892
146	248
146	782
147	561
147	798
147	566
147	501
147	444
147	852
147	314
147	820
147	725
147	426
147	673
147	717
147	403
147	617
148	967
148	491
148	959
148	862
148	745
148	782
148	382
148	501
148	895
148	559
148	963
148	148
148	667
148	547
148	655
149	837
149	161
149	961
149	990
149	860
149	487
149	455
149	894
149	759
150	849
150	839
150	920
150	750
150	938
150	707
150	682
150	225
150	737
150	695
150	701
150	807
150	916
150	930
150	717
150	511
150	412
150	960
150	327
151	966
151	810
151	363
151	889
151	385
151	547
151	833
151	821
151	424
151	812
151	321
151	786
151	357
151	303
151	455
151	204
151	904
151	975
151	352
151	268
152	757
152	633
152	501
152	453
152	375
152	777
152	483
152	990
152	836
152	193
152	264
152	413
152	487
152	710
152	560
152	576
152	970
153	786
153	311
153	747
153	199
153	593
153	944
153	960
153	552
153	684
153	819
153	229
153	720
153	464
153	597
153	701
153	938
153	901
153	223
153	175
153	979
154	608
154	361
154	515
154	310
154	571
154	936
154	393
154	864
154	659
154	355
154	267
154	863
154	566
154	253
154	791
154	466
154	227
154	953
154	666
154	390
154	257
154	307
155	442
155	672
155	621
155	758
155	332
155	302
155	559
155	197
155	454
155	966
155	854
155	554
155	642
155	838
155	668
155	436
155	716
155	530
155	630
155	484
156	715
156	279
156	676
156	666
156	166
156	452
156	851
156	285
156	792
156	377
156	465
156	964
156	393
156	864
156	674
156	728
156	368
156	528
156	314
156	182
156	330
156	340
156	615
157	223
157	644
157	997
157	726
157	679
157	864
157	829
157	680
157	382
157	301
157	943
157	449
157	521
157	243
157	230
158	828
158	704
158	956
158	243
158	545
158	227
158	792
158	375
158	213
158	563
158	261
158	691
158	445
158	582
158	769
158	825
159	229
159	456
159	505
159	182
159	597
159	251
159	985
159	523
159	858
159	281
159	303
159	215
159	186
159	377
160	694
160	249
160	598
160	828
160	793
160	438
160	683
160	272
160	419
160	613
160	753
160	697
160	979
160	476
160	696
160	371
160	823
160	167
161	696
161	671
161	678
161	400
161	933
161	507
161	762
161	551
161	354
161	991
161	597
161	578
162	359
162	377
162	315
162	724
162	262
162	438
162	268
162	647
162	249
162	512
162	572
162	660
162	428
162	261
162	747
162	564
163	578
163	474
163	464
163	776
163	238
163	685
163	381
163	982
163	192
163	932
163	484
163	258
163	348
163	354
163	597
163	309
164	765
164	351
164	629
164	374
164	366
164	245
164	711
164	862
164	476
164	403
164	653
164	294
164	184
164	514
164	995
164	865
165	970
165	200
165	836
165	313
165	345
165	376
165	301
165	305
165	315
165	402
165	186
165	343
165	422
165	569
165	420
165	177
166	526
166	199
166	958
166	883
166	926
166	943
166	937
166	277
166	666
166	472
166	597
166	330
166	594
166	988
167	266
167	488
167	443
167	722
167	780
167	385
167	852
167	851
167	594
167	584
167	459
167	721
167	652
167	753
168	579
168	665
168	433
168	590
168	942
168	517
168	255
168	690
168	272
168	746
168	670
168	709
168	705
168	682
168	208
168	644
168	275
168	867
168	376
169	599
169	584
169	772
169	409
169	517
169	392
169	879
169	450
169	802
169	775
169	371
169	726
169	199
169	261
169	972
170	527
170	599
170	852
170	754
170	876
170	659
170	248
170	763
170	468
170	366
171	318
171	413
171	191
171	867
171	664
171	302
171	426
171	697
171	541
171	638
171	321
171	672
171	478
172	419
172	311
172	964
172	804
172	829
172	280
172	771
172	254
172	921
172	326
172	585
172	651
172	393
172	815
172	545
173	564
173	950
173	232
173	880
173	452
173	821
173	342
173	859
173	908
173	222
173	942
173	640
173	209
173	394
174	474
174	274
174	927
174	335
174	820
174	705
174	914
174	817
174	310
174	217
174	784
174	973
174	443
174	728
174	333
174	773
174	503
175	348
175	641
175	865
175	315
175	871
175	666
175	673
175	480
175	771
175	498
176	805
176	416
176	384
176	993
176	418
176	261
176	552
176	329
176	836
176	610
176	527
176	747
176	443
176	954
176	517
176	531
176	589
176	505
176	370
176	752
176	578
176	837
176	352
176	727
176	209
177	384
177	533
177	464
177	412
177	749
177	564
177	330
177	199
177	193
177	775
177	484
177	372
177	896
177	818
177	321
177	555
177	205
178	586
178	997
178	374
178	383
178	895
178	345
178	689
178	909
178	583
178	900
178	743
178	377
178	363
179	766
179	942
179	570
179	367
179	290
179	886
179	703
179	618
179	558
179	992
179	306
179	295
180	864
180	347
180	754
180	720
180	460
180	320
180	779
180	402
180	528
180	682
180	349
180	532
180	535
180	506
180	669
181	451
181	437
181	919
181	600
181	594
181	907
181	997
181	462
181	400
181	609
181	328
181	832
181	618
181	700
182	786
182	891
182	941
182	932
182	715
182	949
182	718
182	727
182	403
182	649
182	954
182	429
182	446
182	914
182	588
182	534
182	214
182	810
182	315
182	936
182	600
182	351
182	719
183	333
183	208
183	210
183	838
183	864
183	650
183	384
183	799
183	328
183	273
183	209
183	672
184	251
184	602
184	701
184	316
184	286
184	762
184	676
184	184
184	349
184	863
184	959
184	652
184	597
184	636
184	967
184	519
184	612
184	643
184	389
185	927
185	778
185	432
185	612
185	696
185	868
185	496
185	618
185	438
185	323
185	983
185	451
185	289
185	245
185	667
186	724
186	647
186	909
186	478
186	202
186	469
186	961
186	297
186	815
186	873
186	253
186	392
186	624
186	514
186	556
186	191
186	768
186	270
186	820
187	216
187	599
187	747
187	446
187	597
187	613
187	860
187	848
187	476
187	914
187	278
187	767
187	681
187	558
187	598
188	782
188	807
188	875
188	571
188	896
188	973
188	752
188	889
188	623
188	945
189	704
189	467
189	520
189	829
189	685
189	891
189	941
189	408
189	354
189	801
189	971
189	369
189	557
189	472
189	456
189	662
190	575
190	742
190	430
190	804
190	838
190	614
190	273
190	923
190	448
190	392
190	833
190	709
190	398
190	781
190	849
190	619
190	663
190	854
190	563
190	634
191	760
191	986
191	582
191	480
191	381
191	464
191	456
191	894
191	216
191	570
191	242
191	446
191	729
191	483
191	972
191	461
192	198
192	835
192	727
192	890
192	605
192	878
192	431
192	775
192	958
192	439
192	979
192	508
192	343
192	917
192	729
192	534
192	294
192	966
192	387
192	454
193	474
193	577
193	223
193	634
193	720
193	806
193	482
193	640
193	919
193	196
193	377
194	770
194	744
194	590
194	440
194	883
194	553
194	729
194	317
194	687
194	759
194	290
194	715
194	731
194	391
194	509
194	251
194	943
